===
1,2,8,,,,,,,,,,,,,,,
1,3,8,,,,,,,,,,,,,,,
1,4,8,,,,,,,,,,,?,#1,,,
1,4,8,,,,,,,,,,,?,#11,,,
1,5,8,,,,,,,,,,,?,#27,,,
1,6,8,,,,,,,,,,,?,#1,,,
1,2,3,2,3,7,3,2,4,3,8,,,,,,,,
1,2,3,2,3,7,3,2,7,6,8,,,,,,,,
1,2,3,2,3,7,3,4,2,7,8,,,,,,,,
1,2,3,2,3,7,3,4,3,4,8,,,,,,,,
1,2,3,2,3,7,3,6,5,6,8,,,,,,,,
1,2,3,2,3,7,3,6,7,5,8,,,,,,,,
1,2,3,2,3,7,3,7,2,6,8,,,,,,,,
1,2,3,2,3,7,4,2,7,4,8,,,,,,,,
1,2,3,2,3,7,4,3,7,6,8,,,,,,,,
1,2,3,2,3,7,4,5,2,3,8,,,,,,,,
1,2,3,2,3,7,4,5,2,7,8,,,,,,,,
1,2,3,2,3,7,4,5,6,5,8,,,,,,,,
1,2,3,2,3,7,4,6,3,7,8,,,,,,,,
1,2,3,2,3,7,4,6,5,4,8,,,,,,,,
1,2,3,2,3,7,4,7,3,2,8,,,,,,,,
1,2,3,2,3,7,5,3,5,4,8,,,,,,,,
1,2,3,2,3,7,5,3,6,2,8,,,,,,,,
1,2,3,2,3,7,5,3,6,3,8,,,,,,,,
1,2,3,2,3,7,5,3,6,5,8,,,,,,,,
1,2,3,2,3,7,5,4,2,4,8,,,,,,,,
1,2,3,2,3,7,5,4,7,4,8,,,,,,,,
1,2,3,2,3,7,5,6,3,2,8,,,,,,,,
1,2,3,2,3,7,5,6,3,4,8,,,,,,,,
1,2,3,2,3,7,5,6,5,2,8,,,,,,,,
1,2,3,2,3,7,5,6,7,3,8,,,,,,,,
1,2,3,2,3,7,5,6,7,4,8,,,,,,,,
1,2,3,2,3,7,5,6,7,5,8,,,,,,,,
1,2,3,2,3,7,5,7,2,3,8,,,,,,,,
1,2,3,2,3,7,5,7,5,2,8,,,,,,,,
1,2,3,2,3,7,5,7,5,3,8,,,,,,,,
1,2,3,2,3,7,5,7,5,4,8,,,,,,,,
1,2,3,2,3,7,6,2,5,7,8,,,,,,,,
1,2,3,2,3,7,6,2,7,2,8,,,,,,,,
1,2,3,2,3,7,6,3,6,3,8,,,,,,,,
1,2,3,2,3,7,6,3,7,4,8,,,,,,,,
1,2,3,2,3,7,6,3,7,6,8,,,,,,,,
1,2,3,2,3,7,6,4,3,2,8,,,,,,,,
1,2,3,2,3,7,6,4,5,2,8,,,,,,,,
1,2,3,2,3,7,6,4,7,3,8,,,,,,,,
1,2,3,2,3,7,6,5,2,4,8,,,,,,,,
1,2,3,2,3,7,6,5,3,5,8,,,,,,,,
1,2,3,2,3,7,6,5,6,4,8,,,,,,,,
1,2,3,2,3,7,6,7,3,4,8,,,,,,,,
1,2,3,2,3,7,6,7,4,3,8,,,,,,,,
1,2,3,2,4,2,3,2,5,2,8,,,,,,,,
1,2,3,2,4,2,3,2,6,3,8,,,,,,,,
1,2,3,2,4,2,3,2,6,5,8,,,,,,,,
1,2,3,2,4,2,3,2,7,3,8,,,,,,,,
1,2,3,2,4,2,3,5,2,4,8,,,,,,,,
1,2,3,2,4,2,3,5,3,4,8,,,,,,,,
1,2,3,2,4,2,3,5,3,5,8,,,,,,,,
1,2,3,2,4,2,3,5,7,3,8,,,,,,,,
1,2,3,2,4,2,3,5,7,6,8,,,,,,,,
1,2,3,2,4,2,3,6,3,7,8,,,,,,,,
1,2,3,2,4,2,3,6,4,6,8,,,,,,,,
1,2,3,2,4,2,3,7,3,2,8,,,,,,,,
1,2,3,2,4,2,3,7,4,3,8,,,,,,,,
1,2,3,2,4,2,4,2,3,4,8,,,,,,,,
1,2,3,2,4,2,4,2,3,5,8,,,,,,,,
1,2,3,2,4,2,4,2,4,3,8,,,,,,,,
1,2,3,2,4,2,4,2,7,6,8,,,,,,,,
1,2,3,2,4,2,4,3,4,5,8,,,,,,,,
1,2,3,2,4,2,4,3,7,2,8,,,,,,,,
1,2,3,2,4,2,4,5,3,4,8,,,,,,,,
1,2,3,2,4,2,4,5,3,7,8,,,,,,,,
1,2,3,2,4,2,4,5,4,6,8,,,,,,,,
1,2,3,2,4,2,4,5,6,2,8,,,,,,,,
1,2,3,2,4,2,4,5,6,4,8,,,,,,,,
1,2,3,2,4,2,4,5,6,5,8,,,,,,,,
1,2,3,2,4,2,4,5,7,3,8,,,,,,,,
1,2,3,2,4,2,4,6,3,4,8,,,,,,,,
1,2,3,2,4,2,4,6,3,7,8,,,,,,,,
1,2,3,2,4,2,4,7,2,5,8,,,,,,,,
1,2,3,2,4,2,4,7,4,5,8,,,,,,,,
1,2,3,2,4,2,4,7,5,3,8,,,,,,,,
1,2,3,2,4,2,4,7,5,4,8,,,,,,,,
1,2,3,2,4,2,4,7,6,3,8,,,,,,,,
1,2,3,2,4,2,5,2,4,6,8,,,,,,,,
1,2,3,2,4,2,5,2,4,7,8,,,,,,,,
1,2,3,2,4,2,5,3,2,3,8,,,,,,,,
1,2,3,2,4,2,5,3,4,7,8,,,,,,,,
1,2,3,2,4,2,5,3,6,2,8,,,,,,,,
1,2,3,2,4,2,5,6,7,6,8,,,,,,,,
1,2,3,2,4,2,5,7,2,7,8,,,,,,,,
1,2,3,2,4,2,5,7,4,5,8,,,,,,,,
1,2,3,2,4,2,5,7,5,3,8,,,,,,,,
1,2,3,2,4,2,5,7,6,3,8,,,,,,,,
1,2,3,2,4,2,6,2,3,4,8,,,,,,,,
1,2,3,2,4,2,6,2,6,2,8,,,,,,,,
1,2,3,2,4,2,6,3,4,7,8,,,,,,,,
1,2,3,2,4,2,6,3,7,4,8,,,,,,,,
1,2,3,2,4,2,6,3,7,6,8,,,,,,,,
1,2,3,2,4,2,6,4,3,4,8,,,,,,,,
1,2,3,2,4,2,6,4,5,2,8,,,,,,,,
1,2,3,2,4,2,6,4,6,4,8,,,,,,,,
1,2,3,2,4,2,6,4,7,4,8,,,,,,,,
1,2,3,2,4,2,6,7,2,5,8,,,,,,,,
1,2,3,2,4,2,6,7,3,5,8,,,,,,,,
1,2,3,2,4,2,7,2,5,7,8,,,,,,,,
1,2,3,2,4,2,7,2,6,4,8,,,,,,,,
1,2,3,2,4,2,7,4,3,5,8,,,,,,,,
1,2,3,2,4,2,7,4,5,4,8,,,,,,,,
1,2,3,2,4,2,7,5,4,5,8,,,,,,,,
1,2,3,2,4,2,7,5,6,5,8,,,,,,,,
1,2,3,2,4,2,7,6,2,3,8,,,,,,,,
1,2,3,2,4,2,7,6,2,4,8,,,,,,,,
1,2,3,2,4,2,7,6,2,6,8,,,,,,,,
1,2,3,2,4,2,7,6,7,5,8,,,,,,,,
1,2,3,2,4,3,2,3,4,5,8,,,,,,,,
1,2,3,2,4,3,2,3,4,6,8,,,,,,,,
1,2,3,2,4,3,2,3,6,5,8,,,,,,,,
1,2,3,2,4,3,2,3,7,5,8,,,,,,,,
1,2,3,2,4,3,2,4,5,2,8,,,,,,,,
1,2,3,2,4,3,2,5,2,7,8,,,,,,,,
1,2,3,2,4,3,2,5,3,6,8,,,,,,,,
1,2,3,2,4,3,2,6,5,4,8,,,,,,,,
1,2,3,2,4,3,2,7,4,5,8,,,,,,,,
1,2,3,2,4,3,4,3,6,4,8,,,,,,,,
1,2,3,2,4,3,4,5,2,5,8,,,,,,,,
1,2,3,2,4,3,4,5,6,3,8,,,,,,,,
1,2,3,2,4,3,4,5,7,5,8,,,,,,,,
1,2,3,2,4,3,4,6,3,5,8,,,,,,,,
1,2,3,2,4,3,4,6,3,6,8,,,,,,,,
1,2,3,2,4,3,5,2,3,5,8,,,,,,,,
1,2,3,2,4,3,5,2,5,4,8,,,,,,,,
1,2,3,2,4,3,5,2,6,3,8,,,,,,,,
1,2,3,2,4,3,5,2,6,4,8,,,,,,,,
1,2,3,2,4,3,5,6,3,4,8,,,,,,,,
1,2,3,2,4,3,5,6,3,5,8,,,,,,,,
1,2,3,2,4,3,5,6,4,2,8,,,,,,,,
1,2,3,2,4,3,5,6,4,7,8,,,,,,,,
1,2,3,2,4,3,5,6,5,4,8,,,,,,,,
1,2,3,2,4,3,5,7,3,5,8,,,,,,,,
1,2,3,2,4,3,5,7,4,6,8,,,,,,,,
1,2,3,2,4,3,5,7,6,5,8,,,,,,,,
1,2,3,2,4,3,6,2,3,7,8,,,,,,,,
1,2,3,2,4,3,6,2,5,6,8,,,,,,,,
1,2,3,2,4,3,6,2,5,7,8,,,,,,,,
1,2,3,2,4,3,6,2,7,4,8,,,,,,,,
1,2,3,2,4,3,6,2,7,6,8,,,,,,,,
1,2,3,2,4,3,6,3,2,3,8,,,,,,,,
1,2,3,2,4,3,6,3,7,3,8,,,,,,,,
1,2,3,2,4,3,6,4,7,4,8,,,,,,,,
1,2,3,2,4,3,6,5,2,4,8,,,,,,,,
1,2,3,2,4,3,6,5,6,3,8,,,,,,,,
1,2,3,2,4,3,6,5,7,5,8,,,,,,,,
1,2,3,2,4,3,7,2,4,3,8,,,,,,,,
1,2,3,2,4,3,7,2,7,3,8,,,,,,,,
1,2,3,2,4,3,7,3,7,4,8,,,,,,,,
1,2,3,2,4,3,7,4,3,2,8,,,,,,,,
1,2,3,2,4,3,7,4,3,6,8,,,,,,,,
1,2,3,2,4,3,7,4,5,7,8,,,,,,,,
1,2,3,2,4,3,7,5,3,5,8,,,,,,,,
1,2,3,2,4,3,7,6,3,6,8,,,,,,,,
1,2,3,2,4,3,7,6,3,7,8,,,,,,,,
1,2,3,2,4,3,7,6,4,3,8,,,,,,,,
1,2,3,2,4,3,7,6,7,3,8,,,,,,,,
1,2,3,2,4,5,2,3,4,7,8,,,,,,,,
1,2,3,2,4,5,2,4,2,7,8,,,,,,,,
1,2,3,2,4,5,2,4,3,5,8,,,,,,,,
1,2,3,2,4,5,2,4,5,7,8,,,,,,,,
1,2,3,2,4,5,2,4,6,4,8,,,,,,,,
1,2,3,2,4,5,2,6,2,3,8,,,,,,,,
1,2,3,2,4,5,2,6,3,6,8,,,,,,,,
1,2,3,2,4,5,2,6,5,2,8,,,,,,,,
1,2,3,2,4,5,2,6,7,2,8,,,,,,,,
1,2,3,2,4,5,2,6,7,4,8,,,,,,,,
1,2,3,2,4,5,2,7,3,6,8,,,,,,,,
1,2,3,2,4,5,2,7,3,7,8,,,,,,,,
1,2,3,2,4,5,2,7,4,3,8,,,,,,,,
1,2,3,2,4,5,2,7,5,4,8,,,,,,,,
1,2,3,2,4,5,2,7,5,6,8,,,,,,,,
1,2,3,2,4,5,3,2,4,3,8,,,,,,,,
1,2,3,2,4,5,3,2,5,7,8,,,,,,,,
1,2,3,2,4,5,3,2,6,4,8,,,,,,,,
1,2,3,2,4,5,3,2,7,5,8,,,,,,,,
1,2,3,2,4,5,3,4,3,4,8,,,,,,,,
1,2,3,2,4,5,3,4,3,5,8,,,,,,,,
1,2,3,2,4,5,3,4,6,3,8,,,,,,,,
1,2,3,2,4,5,3,4,7,2,8,,,,,,,,
1,2,3,2,4,5,3,4,7,5,8,,,,,,,,
1,2,3,2,4,5,3,5,7,5,8,,,,,,,,
1,2,3,2,4,5,3,6,4,2,8,,,,,,,,
1,2,3,2,4,5,3,6,4,7,8,,,,,,,,
1,2,3,2,4,5,3,7,2,5,8,,,,,,,,
1,2,3,2,4,5,3,7,3,4,8,,,,,,,,
1,2,3,2,4,5,3,7,3,5,8,,,,,,,,
1,2,3,2,4,5,3,7,5,3,8,,,,,,,,
1,2,3,2,4,5,4,2,3,5,8,,,,,,,,
1,2,3,2,4,5,4,2,4,3,8,,,,,,,,
1,2,3,2,4,5,4,2,5,7,8,,,,,,,,
1,2,3,2,4,5,4,3,2,6,8,,,,,,,,
1,2,3,2,4,5,4,3,5,2,8,,,,,,,,
1,2,3,2,4,5,4,5,2,5,8,,,,,,,,
1,2,3,2,4,5,4,5,2,6,8,,,,,,,,
1,2,3,2,4,5,4,5,4,6,8,,,,,,,,
1,2,3,2,4,5,4,5,6,2,8,,,,,,,,
1,2,3,2,4,5,4,6,5,6,8,,,,,,,,
1,2,3,2,4,5,4,7,3,5,8,,,,,,,,
1,2,3,2,4,5,4,7,4,3,8,,,,,,,,
1,2,3,2,4,5,4,7,5,2,8,,,,,,,,
1,2,3,2,4,5,6,2,3,2,8,,,,,,,,
1,2,3,2,4,5,6,2,4,6,8,,,,,,,,
1,2,3,2,4,5,6,2,6,2,8,,,,,,,,
1,2,3,2,4,5,6,2,7,3,8,,,,,,,,
1,2,3,2,4,5,6,3,4,3,8,,,,,,,,
1,2,3,2,4,5,6,3,4,5,8,,,,,,,,
1,2,3,2,4,5,6,3,6,4,8,,,,,,,,
1,2,3,2,4,5,6,3,6,5,8,,,,,,,,
1,2,3,2,4,5,6,3,7,4,8,,,,,,,,
1,2,3,2,4,5,6,3,7,5,8,,,,,,,,
1,2,3,2,4,5,6,4,6,2,8,,,,,,,,
1,2,3,2,4,5,6,4,7,6,8,,,,,,,,
1,2,3,2,4,5,6,5,6,7,8,,,,,,,,
1,2,3,2,4,5,6,5,7,3,8,,,,,,,,
1,2,3,2,4,5,6,7,3,2,8,,,,,,,,
1,2,3,2,4,5,6,7,3,5,8,,,,,,,,
===
1,2,3,2,3,2,3,2,3,4,3,8,,,,,,,
1,2,3,2,3,2,3,2,4,6,2,8,,,,,,,
1,2,3,2,3,2,3,2,6,4,3,8,,,,,,,
1,2,3,2,3,2,3,2,7,5,6,8,,,,,,,
1,2,3,2,3,2,3,4,2,3,6,8,,,,,,,
1,2,3,2,3,2,3,4,7,6,5,8,,,,,,,
1,2,3,2,3,2,3,5,2,4,5,8,,,,,,,
1,2,3,2,3,2,3,5,3,6,2,8,,,,,,,
1,2,3,2,3,2,3,5,3,7,4,8,,,,,,,
1,2,3,2,3,2,3,5,4,5,6,8,,,,,,,
1,2,3,2,3,2,3,5,7,5,4,8,,,,,,,
1,2,3,2,3,2,3,6,2,6,4,8,,,,,,,
1,2,3,2,3,2,3,6,2,7,2,8,,,,,,,
1,2,3,2,3,2,3,6,3,7,3,8,,,,,,,
1,2,3,2,3,2,3,6,4,7,6,8,,,,,,,
1,2,3,2,3,2,3,6,5,2,3,8,,,,,,,
1,2,3,2,3,2,4,2,4,5,4,8,,,,,,,
1,2,3,2,3,2,4,2,6,7,3,8,,,,,,,
1,2,3,2,3,2,4,3,4,2,3,8,,,,,,,
1,2,3,2,3,2,4,3,4,2,5,8,,,,,,,
1,2,3,2,3,2,4,5,2,3,5,8,,,,,,,
1,2,3,2,3,2,4,5,2,5,2,8,,,,,,,
1,2,3,2,3,2,4,5,3,5,4,8,,,,,,,
1,2,3,2,3,2,4,5,6,4,2,8,,,,,,,
1,2,3,2,3,2,4,5,6,5,6,8,,,,,,,
1,2,3,2,3,2,4,5,7,3,7,8,,,,,,,
1,2,3,2,3,2,4,6,5,6,7,8,,,,,,,
1,2,3,2,3,2,4,6,5,7,6,8,,,,,,,
1,2,3,2,3,2,4,6,7,6,4,8,,,,,,,
1,2,3,2,3,2,4,7,3,2,4,8,,,,,,,
1,2,3,2,3,2,5,2,6,2,6,8,,,,,,,
1,2,3,2,3,2,5,2,7,5,2,8,,,,,,,
1,2,3,2,3,2,5,2,7,5,4,8,,,,,,,
1,2,3,2,3,2,5,2,7,6,7,8,,,,,,,
1,2,3,2,3,2,5,3,4,3,4,8,,,,,,,
1,2,3,2,3,2,5,3,4,6,7,8,,,,,,,
1,2,3,2,3,2,5,4,2,5,4,8,,,,,,,
1,2,3,2,3,2,5,4,3,2,5,8,,,,,,,
1,2,3,2,3,2,5,4,6,4,3,8,,,,,,,
1,2,3,2,3,2,5,6,2,3,6,8,,,,,,,
1,2,3,2,3,2,5,6,5,4,2,8,,,,,,,
1,2,3,2,3,2,5,7,2,7,6,8,,,,,,,
1,2,3,2,3,2,5,7,6,2,7,8,,,,,,,
1,2,3,2,3,2,6,2,5,2,7,8,,,,,,,
1,2,3,2,3,2,6,2,5,6,7,8,,,,,,,
1,2,3,2,3,2,6,2,5,7,6,8,,,,,,,
1,2,3,2,3,2,6,2,7,4,3,8,,,,,,,
1,2,3,2,3,2,6,3,4,6,7,8,,,,,,,
1,2,3,2,3,2,6,3,5,4,5,8,,,,,,,
1,2,3,2,3,2,6,3,6,7,3,8,,,,,,,
1,2,3,2,3,2,6,4,5,7,4,8,,,,,,,
1,2,3,2,3,2,6,5,2,6,5,8,,,,,,,
1,2,3,2,3,2,6,7,3,2,7,8,,,,,,,
1,2,3,2,3,2,7,2,4,7,2,8,,,,,,,
1,2,3,2,3,2,7,2,6,3,2,8,,,,,,,
1,2,3,2,3,2,7,2,7,5,4,8,,,,,,,
1,2,3,2,3,2,7,3,6,5,4,8,,,,,,,
1,2,3,2,3,2,7,4,2,5,4,8,,,,,,,
1,2,3,2,3,2,7,4,6,2,6,8,,,,,,,
1,2,3,2,3,2,7,5,2,4,5,8,,,,,,,
1,2,3,2,3,2,7,5,3,6,3,8,,,,,,,
1,2,3,2,3,2,7,5,3,7,6,8,,,,,,,
1,2,3,2,3,2,7,5,4,7,6,8,,,,,,,
1,2,3,2,3,2,7,5,6,2,4,8,,,,,,,
1,2,3,2,3,4,2,3,2,4,6,8,,,,,,,
1,2,3,2,3,4,2,3,2,7,2,8,,,,,,,
1,2,3,2,3,4,2,3,2,7,4,8,,,,,,,
1,2,3,2,3,4,2,3,6,2,3,8,,,,,,,
1,2,3,2,3,4,2,3,7,6,4,8,,,,,,,
1,2,3,2,3,4,2,4,7,5,7,8,,,,,,,
1,2,3,2,3,4,2,5,2,6,5,8,,,,,,,
1,2,3,2,3,4,2,5,6,5,6,8,,,,,,,
1,2,3,2,3,4,2,5,7,6,7,8,,,,,,,
1,2,3,2,3,4,2,6,3,4,5,8,,,,,,,
1,2,3,2,3,4,2,7,2,3,6,8,,,,,,,
1,2,3,2,3,4,2,7,2,7,3,8,,,,,,,
1,2,3,2,3,4,2,7,5,2,4,8,,,,,,,
1,2,3,2,3,4,3,2,7,5,6,8,,,,,,,
1,2,3,2,3,4,3,4,2,4,6,8,,,,,,,
1,2,3,2,3,4,3,4,2,6,2,8,,,,,,,
1,2,3,2,3,4,3,4,6,4,5,8,,,,,,,
1,2,3,2,3,4,3,4,6,7,6,8,,,,,,,
1,2,3,2,3,4,3,5,7,6,7,8,,,,,,,
1,2,3,2,3,4,3,6,7,2,3,8,,,,,,,
1,2,3,2,3,4,3,7,3,2,5,8,,,,,,,
1,2,3,2,3,4,3,7,3,5,6,8,,,,,,,
1,2,3,2,3,4,3,7,5,7,6,8,,,,,,,
1,2,3,2,3,4,3,7,6,2,7,8,,,,,,,
1,2,3,2,3,4,5,2,3,7,3,8,,,,,,,
1,2,3,2,3,4,5,2,4,2,6,8,,,,,,,
1,2,3,2,3,4,5,2,5,4,3,8,,,,,,,
1,2,3,2,3,4,5,2,7,2,7,8,,,,,,,
1,2,3,2,3,4,5,3,2,7,5,8,,,,,,,
1,2,3,2,3,4,5,3,6,7,3,8,,,,,,,
1,2,3,2,3,4,5,4,2,3,4,8,,,,,,,
1,2,3,2,3,4,5,4,2,6,4,8,,,,,,,
1,2,3,2,3,4,5,4,2,7,4,8,,,,,,,
1,2,3,2,3,4,5,4,3,4,6,8,,,,,,,
1,2,3,2,3,4,5,4,3,6,2,8,,,,,,,
1,2,3,2,3,4,5,4,6,5,6,8,,,,,,,
1,2,3,2,3,4,5,4,7,4,3,8,,,,,,,
1,2,3,2,3,4,5,6,2,4,3,8,,,,,,,
1,2,3,2,3,4,5,6,2,7,3,8,,,,,,,
1,2,3,2,3,4,5,6,5,2,6,8,,,,,,,
1,2,3,2,3,4,5,6,7,4,2,8,,,,,,,
1,2,3,2,3,4,5,7,2,6,5,8,,,,,,,
1,2,3,2,3,4,5,7,3,7,6,8,,,,,,,
1,2,3,2,3,4,5,7,5,4,6,8,,,,,,,
1,2,3,2,3,4,6,2,3,4,3,8,,,,,,,
1,2,3,2,3,4,6,2,3,5,7,8,,,,,,,
1,2,3,2,3,4,6,2,6,7,3,8,,,,,,,
1,2,3,2,3,4,6,3,2,6,5,8,,,,,,,
1,2,3,2,3,4,6,3,5,3,6,8,,,,,,,
1,2,3,2,3,4,6,4,5,7,5,8,,,,,,,
1,2,3,2,3,4,6,4,7,3,5,8,,,,,,,
1,2,3,2,3,4,6,5,2,3,5,8,,,,,,,
1,2,3,2,3,4,6,5,2,6,2,8,,,,,,,
1,2,3,2,3,4,6,5,2,6,5,8,,,,,,,
1,2,3,2,3,4,6,5,6,2,6,8,,,,,,,
1,2,3,2,3,4,6,5,6,5,4,8,,,,,,,
1,2,3,2,3,4,6,5,7,6,4,8,,,,,,,
1,2,3,2,3,4,6,7,2,7,2,8,,,,,,,
1,2,3,2,3,4,6,7,5,7,3,8,,,,,,,
1,2,3,2,3,4,7,2,4,3,5,8,,,,,,,
1,2,3,2,3,4,7,3,4,3,6,8,,,,,,,
1,2,3,2,3,4,7,3,4,6,5,8,,,,,,,
1,2,3,2,3,4,7,3,6,3,2,8,,,,,,,
1,2,3,2,3,4,7,3,6,5,3,8,,,,,,,
1,2,3,2,3,4,7,3,7,4,2,8,,,,,,,
1,2,3,2,3,4,7,4,2,3,5,8,,,,,,,
1,2,3,2,3,4,7,4,3,2,7,8,,,,,,,
1,2,3,2,3,4,7,4,7,6,3,8,,,,,,,
1,2,3,2,3,4,7,5,6,2,4,8,,,,,,,
1,2,3,2,3,4,7,5,6,3,2,8,,,,,,,
1,2,3,2,3,4,7,5,7,5,7,8,,,,,,,
1,2,3,2,3,4,7,6,4,6,3,8,,,,,,,
1,2,3,2,3,4,7,6,7,4,6,8,,,,,,,
1,2,3,2,3,4,7,6,7,6,5,8,,,,,,,
1,2,3,2,3,5,2,3,2,4,5,8,,,,,,,
1,2,3,2,3,5,2,3,2,4,7,8,,,,,,,
1,2,3,2,3,5,2,3,5,4,7,8,,,,,,,
1,2,3,2,3,5,2,3,5,7,2,8,,,,,,,
1,2,3,2,3,5,2,3,7,5,6,8,,,,,,,
1,2,3,2,3,5,2,4,2,3,2,8,,,,,,,
1,2,3,2,3,5,2,4,2,5,6,8,,,,,,,
1,2,3,2,3,5,2,4,2,6,3,8,,,,,,,
1,2,3,2,3,5,2,4,3,5,4,8,,,,,,,
1,2,3,2,3,5,2,4,6,2,5,8,,,,,,,
1,2,3,2,3,5,2,5,2,5,2,8,,,,,,,
1,2,3,2,3,5,2,5,3,6,3,8,,,,,,,
1,2,3,2,3,5,2,5,7,4,7,8,,,,,,,
1,2,3,2,3,5,2,6,2,3,5,8,,,,,,,
1,2,3,2,3,5,2,7,3,7,3,8,,,,,,,
1,2,3,2,3,5,3,4,2,4,5,8,,,,,,,
1,2,3,2,3,5,3,4,7,3,2,8,,,,,,,
1,2,3,2,3,5,3,5,3,7,4,8,,,,,,,
1,2,3,2,3,5,3,5,6,2,6,8,,,,,,,
1,2,3,2,3,5,3,5,7,2,4,8,,,,,,,
1,2,3,2,3,5,3,5,7,6,7,8,,,,,,,
1,2,3,2,3,5,3,6,4,5,2,8,,,,,,,
1,2,3,2,3,5,3,7,2,6,2,8,,,,,,,
1,2,3,2,3,5,3,7,4,7,4,8,,,,,,,
1,2,3,2,3,5,3,7,5,2,3,8,,,,,,,
1,2,3,2,3,5,3,7,6,7,3,8,,,,,,,
1,2,3,2,3,5,4,2,6,2,3,8,,,,,,,
1,2,3,2,3,5,4,2,6,2,4,8,,,,,,,
1,2,3,2,3,5,4,2,7,5,7,8,,,,,,,
1,2,3,2,3,5,4,3,4,3,5,8,,,,,,,
1,2,3,2,3,5,4,3,5,7,4,8,,,,,,,
1,2,3,2,3,5,4,3,7,5,4,8,,,,,,,
1,2,3,2,3,5,4,5,4,2,5,8,,,,,,,
1,2,3,2,3,5,4,5,4,3,7,8,,,,,,,
1,2,3,2,3,5,4,5,4,6,7,8,,,,,,,
1,2,3,2,3,5,4,6,4,3,6,8,,,,,,,
1,2,3,2,3,5,4,7,2,4,2,8,,,,,,,
1,2,3,2,3,5,4,7,2,6,5,8,,,,,,,
1,2,3,2,3,5,4,7,2,6,7,8,,,,,,,
1,2,3,2,3,5,4,7,4,6,4,8,,,,,,,
1,2,3,2,3,5,4,7,5,6,7,8,,,,,,,
1,2,3,2,3,5,6,2,3,7,3,8,,,,,,,
1,2,3,2,3,5,6,2,6,2,3,8,,,,,,,
1,2,3,2,3,5,6,2,7,6,7,8,,,,,,,
1,2,3,2,3,5,6,3,2,5,4,8,,,,,,,
1,2,3,2,3,5,6,3,2,7,4,8,,,,,,,
1,2,3,2,3,5,6,3,4,6,5,8,,,,,,,
1,2,3,2,3,5,6,5,2,6,5,8,,,,,,,
1,2,3,2,3,5,6,7,3,4,2,8,,,,,,,
1,2,3,2,3,5,6,7,3,6,7,8,,,,,,,
1,2,3,2,3,5,6,7,5,6,2,8,,,,,,,
1,2,3,2,3,5,6,7,6,2,5,8,,,,,,,
1,2,3,2,3,5,7,2,3,2,3,8,,,,,,,
1,2,3,2,3,5,7,2,6,5,2,8,,,,,,,
1,2,3,2,3,5,7,2,7,5,6,8,,,,,,,
1,2,3,2,3,5,7,3,6,3,5,8,,,,,,,
1,2,3,2,3,5,7,5,6,3,4,8,,,,,,,
1,2,3,2,3,5,7,6,4,3,4,8,,,,,,,
1,2,3,2,3,5,7,6,4,7,2,8,,,,,,,
1,2,3,2,3,6,2,3,2,4,3,8,,,,,,,
1,2,3,2,3,6,2,3,4,5,6,8,,,,,,,
1,2,3,2,3,6,2,3,7,2,7,8,,,,,,,
1,2,3,2,3,6,2,4,3,6,7,8,,,,,,,
1,2,3,2,3,6,2,5,3,6,3,8,,,,,,,
1,2,3,2,3,6,2,5,4,5,2,8,,,,,,,
1,2,3,2,3,6,2,6,2,7,6,8,,,,,,,
1,2,3,2,3,6,2,6,3,6,2,8,,,,,,,
1,2,3,2,3,6,2,6,5,7,6,8,,,,,,,
1,2,3,2,3,6,2,7,5,4,6,8,,,,,,,
1,2,3,2,3,6,2,7,5,6,2,8,,,,,,,
1,2,3,2,3,6,2,7,6,5,2,8,,,,,,,
1,2,3,2,3,6,2,7,6,7,5,8,,,,,,,
1,2,3,2,3,6,3,2,7,5,3,8,,,,,,,
1,2,3,2,3,6,3,6,7,3,7,8,,,,,,,
1,2,3,2,3,6,3,7,3,7,2,8,,,,,,,
1,2,3,2,3,6,4,2,5,2,7,8,,,,,,,
1,2,3,2,3,6,4,5,2,7,3,8,,,,,,,
1,2,3,2,3,6,4,5,6,2,5,8,,,,,,,
1,2,3,2,3,6,4,6,2,3,6,8,,,,,,,
1,2,3,2,3,6,4,6,3,5,7,8,,,,,,,
1,2,3,2,3,6,4,6,4,6,4,8,,,,,,,
1,2,3,2,3,6,4,7,2,6,3,8,,,,,,,
1,2,3,2,3,6,4,7,3,4,5,8,,,,,,,
1,2,3,2,3,6,4,7,4,3,4,8,,,,,,,
1,2,3,2,3,6,4,7,5,2,6,8,,,,,,,
1,2,3,2,3,6,5,2,6,3,4,8,,,,,,,
1,2,3,2,3,6,5,3,2,7,5,8,,,,,,,
1,2,3,2,3,6,5,3,4,5,4,8,,,,,,,
1,2,3,2,3,6,5,3,4,7,6,8,,,,,,,
1,2,3,2,3,6,5,4,6,4,3,8,,,,,,,
1,2,3,2,3,6,5,6,2,6,5,8,,,,,,,
1,2,3,2,3,6,5,6,4,5,7,8,,,,,,,
1,2,3,2,3,6,5,6,5,6,7,8,,,,,,,
1,2,3,2,3,6,7,2,3,5,6,8,,,,,,,
1,2,3,2,3,6,7,3,5,3,2,8,,,,,,,
1,2,3,2,3,6,7,3,5,7,5,8,,,,,,,
1,2,3,2,3,6,7,3,6,3,7,8,,,,,,,
1,2,3,2,3,6,7,3,7,4,7,8,,,,,,,
1,2,3,2,3,6,7,4,3,2,4,8,,,,,,,
